market_price,grid_demand,temp,humidity,wind_speed,cloud_coverage,irradiance,direct_radiation,dni,energy_output,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_24h,price_lag_168h,demand_lag_1h,demand_lag_24h,price_rolling_6h,price_rolling_24h,demand_rolling_6h,price_diff_1h,price_diff_24h,hour,day_of_week,is_weekend,is_peak_hour
25.15,48794.4,19.2,31,11.9,100,0.0,0.0,0.0,123.51,28.54,30.0,2.8,41.84,73.73,48925.34,49618.46,14.700000000000001,17.759583333333335,48392.293333333335,-3.3900000000000006,-16.690000000000005,19,5,1,1
20.95,48156.65,18.2,32,13.8,95,0.0,0.0,0.0,126.55,25.15,28.54,30.0,34.35,70.0,48794.4,48676.39,17.988333333333333,17.201249999999998,48517.22,-4.199999999999999,-13.400000000000002,20,5,1,1
19.66,47368.93,17.4,36,13.5,100,0.0,0.0,0.0,121.64,20.95,25.15,28.54,27.58,67.1,48156.65,47641.96,21.183333333333334,16.87125,48400.17833333334,-1.2899999999999991,-7.919999999999998,21,5,1,0
17.27,46124.56,16.7,40,13.6,99,0.0,0.0,0.0,123.94,19.66,20.95,25.15,21.01,92.91,47368.93,46255.74,23.595,16.715416666666666,47996.924999999996,-2.3900000000000006,-3.740000000000002,22,5,1,0
17.31,44719.18,16.0,43,14.4,89,0.0,0.0,0.0,119.7,17.27,19.66,20.95,22.72,72.99,46124.56,44683.05,21.48,16.49,47348.176666666666,0.03999999999999915,-5.41,23,5,1,0
15.33,43363.79,14.7,50,14.7,69,0.0,0.0,0.0,125.91,17.31,17.27,19.66,24.0,60.05,44719.18,43342.95,19.278333333333332,16.12875,46421.25166666667,-1.9799999999999986,-8.67,0,6,1,0
15.69,42450.7,14.2,53,13.9,63,0.0,0.0,0.0,126.65,15.33,17.31,17.27,21.53,63.69,43363.79,42542.76,17.701666666666664,15.885416666666666,45363.96833333333,0.35999999999999943,-5.840000000000002,1,6,1,0
14.65,41854.35,13.9,56,12.3,100,0.0,0.0,0.0,123.26,15.69,15.33,17.31,21.25,63.04,42450.7,42129.65,16.651666666666667,15.610416666666666,44313.585,-1.0399999999999991,-6.6,2,6,1,0
15.28,41363.12,14.2,58,12.5,89,0.0,0.0,0.0,129.43,14.65,15.69,15.33,19.87,64.44,41854.35,42330.4,15.921666666666667,15.419166666666664,43312.61666666667,0.629999999999999,-4.590000000000002,3,6,1,0
17.77,41691.95,14.1,61,13.4,76,0.0,0.0,0.0,121.03,15.28,14.65,15.69,22.4,74.42,41363.12,43042.08,16.005,15.22625,42573.848333333335,2.49,-4.629999999999999,4,6,1,0
22.48,42201.4,13.6,62,12.1,96,0.0,0.0,0.0,120.31,17.77,15.28,14.65,26.32,75.39,41691.95,44508.06,16.866666666666664,15.066249999999998,42154.21833333333,4.710000000000001,-3.84,5,6,1,0
22.75,43190.81,13.4,61,11.4,98,0.0,0.0,0.0,116.15,22.48,17.77,15.28,30.86,81.6,42201.4,46442.26,18.103333333333335,14.728333333333332,42125.388333333336,0.2699999999999996,-8.11,6,6,1,0
27.15,44422.22,13.0,59,10.7,99,0.0,0.0,0.0,108.14,22.75,22.48,17.77,29.57,69.27,43190.81,47927.48,20.013333333333332,14.6275,42453.975,4.399999999999999,-2.4200000000000017,7,6,1,0
19.0,45710.14,12.9,56,11.0,100,13.0,4.0,38.6,115.15,27.15,22.75,22.48,19.1,43.53,44422.22,48970.5,20.738333333333333,14.623333333333335,43096.60666666667,-8.149999999999999,-0.10000000000000142,8,6,1,0
15.25,46761.33,13.6,52,10.8,99,49.0,0.0,0.0,107.55,19.0,27.15,22.75,5.26,28.76,45710.14,48645.51,20.733333333333334,15.039583333333333,43996.30833333333,-3.75,9.99,9,6,1,0
15.12,46863.21,14.9,48,5.2,100,140.0,16.0,39.5,45.81,15.25,19.0,27.15,4.94,25.18,46761.33,47884.09,20.291666666666668,15.46375,44858.185,-0.13000000000000078,10.18,10,6,1,0
14.48,46762.49,15.1,48,6.3,100,103.0,1.0,1.8,52.47,15.12,15.25,19.0,3.19,25.36,46863.21,47177.43,18.958333333333332,15.934166666666664,45618.36666666666,-0.6399999999999988,11.290000000000001,11,6,1,0
14.42,47048.14,18.3,41,1.6,100,196.0,20.0,31.6,15.35,14.48,15.12,15.25,2.57,22.99,46762.49,46804.06,17.57,16.427916666666665,46261.255,-0.0600000000000005,11.85,12,6,1,0
15.0,47532.17,21.5,34,5.9,100,460.0,194.0,289.1,68.64,14.42,14.48,15.12,1.51,19.76,47048.14,46928.89,15.545,16.99,46779.579999999994,0.5800000000000001,13.49,13,6,1,0
16.07,48169.49,23.7,29,5.4,88,451.0,198.0,302.7,62.15,15.0,14.42,14.48,1.22,12.21,47532.17,47407.09,15.056666666666667,17.608749999999997,47189.47166666667,1.0700000000000003,14.85,14,6,1,1
16.3,48889.4,25.9,24,7.2,86,456.0,265.0,454.4,76.03,16.07,15.0,14.42,0.49,8.38,48169.49,48071.18,15.231666666666667,18.267500000000002,47544.149999999994,0.23000000000000043,15.81,15,6,1,1
25.74,49903.1,26.5,23,12.4,50,420.0,308.0,665.2,150.14,16.3,16.07,15.0,2.8,12.2,48889.4,48544.08,17.001666666666665,19.223333333333333,48050.79833333333,9.439999999999998,22.939999999999998,16,6,1,1
41.33,50181.42,25.1,27,11.0,99,249.0,172.0,569.7,126.04,25.74,16.3,16.07,30.0,37.91,49903.1,48611.67,21.47666666666667,19.695416666666667,48620.619999999995,15.59,11.329999999999998,17,6,1,1
42.64,50045.62,23.2,32,10.9,91,72.0,40.0,281.1,109.68,41.33,25.74,16.3,28.54,44.15,50181.42,48925.34,26.179999999999996,20.282916666666665,49120.19999999999,1.3100000000000023,14.100000000000001,18,6,1,1
41.24,49175.08,21.9,35,13.1,99,0.0,0.0,0.0,125.9,42.64,41.33,25.74,25.15,36.38,50045.62,48794.4,30.55333333333333,20.953333333333333,49394.01833333333,-1.3999999999999986,16.090000000000003,19,6,1,1
32.29,48001.23,21.0,39,13.2,72,0.0,0.0,0.0,126.19,41.24,42.64,41.33,20.95,27.41,49175.08,48156.65,33.25666666666667,21.425833333333333,49365.975000000006,-8.950000000000003,11.34,20,6,1,1
27.68,47223.36,20.2,44,13.5,99,0.0,0.0,0.0,125.49,32.29,41.24,42.64,19.66,24.42,48001.23,47368.93,35.15333333333333,21.76,49088.301666666666,-4.609999999999999,8.02,21,6,1,0
28.18,46026.7,19.6,47,11.9,97,0.0,0.0,0.0,121.5,27.68,32.29,41.24,17.27,22.74,47223.36,46124.56,35.559999999999995,22.214583333333334,48442.23500000001,0.5,10.91,22,6,1,0
24.67,43732.78,19.0,51,9.8,100,0.0,0.0,0.0,90.02,28.18,27.68,32.29,17.31,24.13,46026.7,44719.18,32.78333333333333,22.52125,47367.46166666667,-3.509999999999998,7.360000000000003,23,6,1,0
